500.500,527.407,-0.408,-0.207,1.797,0.101
500.500,527.037,-0.369,-0.190,2.148,0.084
500.500,526.667,-0.330,-0.173,2.656,0.077
500.500,526.296,-0.408,-0.158,2.422,0.069
500.500,525.926,-0.095,-0.166,2.148,0.073
500.500,525.556,-0.564,-0.172,2.500,0.068
500.500,525.185,-0.525,-0.095,1.601,0.089
500.500,524.815,-0.798,-0.083,-1.484,0.147
500.500,524.444,0.022,-0.023,1.094,0.129
500.500,524.074,-0.134,-0.033,2.226,0.111
500.500,523.704,0.334,-0.012,2.969,0.093
500.500,523.333,0.569,-0.021,3.242,0.084
500.500,522.963,0.295,-0.077,3.555,0.078
500.500,522.593,0.139,-0.166,3.164,0.077
500.500,522.222,-0.056,-0.192,2.578,0.075
500.500,521.852,0.022,-0.166,2.187,0.081
500.500,521.481,0.452,-0.103,3.437,0.063
500.500,521.111,0.881,-0.055,3.320,0.117
500.500,520.741,0.998,-0.016,4.375,0.158
500.500,520.370,0.569,0.024,5.078,0.092
500.500,520.000,-0.798,0.175,5.195,0.096
500.500,519.630,-1.463,0.183,2.617,0.100
500.500,519.259,-0.798,0.087,2.656,0.080
500.500,518.889,0.022,-0.031,2.617,0.068
500.500,518.519,-0.095,-0.103,2.500,0.066
500.500,518.148,-0.017,-0.145,2.969,0.075
500.500,517.778,0.530,-0.117,2.656,0.059
500.500,517.407,-0.017,-0.140,1.797,0.051
500.500,517.037,0.295,-0.078,2.344,0.044
500.500,516.667,0.452,-0.111,3.086,0.047
500.500,516.296,0.842,-0.108,2.891,0.049
500.500,515.926,0.725,-0.106,3.047,0.049
500.500,515.556,0.061,-0.112,3.242,0.052
500.500,515.185,0.022,-0.103,3.398,0.051
500.500,514.815,-0.291,-0.086,3.945,0.058
500.500,514.444,-0.877,-0.002,4.062,0.048
500.500,514.074,-1.619,0.065,4.961,0.039
500.500,513.704,-2.048,0.073,5.703,0.024
500.500,513.333,-0.564,0.012,6.406,0.008
500.500,512.963,-0.095,-0.048,5.000,0.025
500.500,512.593,0.178,-0.080,4.062,0.045
500.500,512.222,0.452,-0.155,3.672,0.050
500.500,511.852,0.881,-0.173,3.555,0.060
500.500,511.481,0.334,-0.165,3.437,0.066
500.500,511.111,0.100,-0.151,3.086,0.066
500.500,510.741,0.022,-0.155,2.891,0.060
500.500,510.370,0.256,-0.154,2.617,0.068
500.500,510.000,0.530,-0.158,2.930,0.068
500.500,509.630,0.686,-0.172,2.734,0.073
500.500,509.259,0.764,-0.160,2.812,0.064
500.500,508.889,0.334,-0.106,3.125,0.075
500.500,508.519,-0.408,-0.087,1.992,0.097
500.500,508.148,-0.213,-0.057,2.344,0.090
500.500,507.778,0.178,-0.015,3.125,0.100
500.500,507.407,0.491,0.105,3.359,0.110
500.500,507.037,-1.580,0.332,2.031,0.139
500.500,506.667,-2.634,0.433,-5.195,0.230
500.500,506.296,-1.892,0.314,-1.914,0.303
500.500,505.926,-0.213,0.128,4.180,0.161
500.500,505.556,-0.134,-0.008,3.398,0.119
500.500,505.185,-0.877,-0.057,2.969,0.098
500.500,504.815,-2.088,-0.073,2.851,0.091
500.500,504.444,-2.166,-0.147,3.672,0.068
500.500,504.074,-2.048,-0.210,2.500,0.068
500.500,503.704,-1.345,-0.261,2.539,0.071
500.500,503.333,-0.681,-0.247,2.578,0.073
500.500,502.963,-0.916,-0.157,2.305,0.074
500.500,502.593,0.373,-0.166,2.305,0.057
500.500,502.222,-1.033,-0.053,2.266,0.058
500.500,501.852,-0.056,-0.033,2.344,0.004
500.500,501.481,-0.564,0.006,3.672,-0.009
500.500,501.111,-0.017,0.067,4.922,-0.005
500.500,500.741,-0.017,0.096,5.391,0.015
500.500,500.370,-1.502,0.106,5.117,0.036
500.500,500.000,-1.541,0.046,3.516,0.025
501.000,500.000,1.545,-0.043,4.766,0.071
501.000,500.545,0.920,0.003,4.766,0.060
501.000,501.091,-0.056,-0.033,5.625,0.055
501.000,501.636,-0.642,-0.084,5.351,0.048
501.000,502.182,-0.213,-0.078,4.492,0.021
501.000,502.727,0.686,-0.073,4.023,0.030
501.000,503.273,0.920,-0.043,3.281,0.036
501.000,503.818,1.350,-0.034,2.578,0.048
501.000,504.364,1.116,0.040,2.305,0.041
501.000,504.909,0.881,0.025,2.226,0.050
501.000,505.455,0.803,0.079,1.992,0.043
501.000,506.000,0.881,0.004,2.109,0.040
501.000,506.545,0.530,-0.040,1.992,0.043
501.000,507.091,0.608,-0.111,2.344,0.051
501.000,507.636,0.373,-0.167,2.891,0.067
501.000,508.182,0.491,-0.237,3.008,0.057
501.000,508.727,0.725,-0.203,2.930,0.062
501.000,509.273,0.100,-0.141,2.500,0.063
501.000,509.818,0.256,-0.043,2.148,0.075
501.000,510.364,-1.423,0.146,2.617,0.066
501.000,510.909,-3.455,0.456,-0.391,0.115
501.000,511.455,-4.236,0.503,-6.524,0.277
501.000,512.000,-2.283,0.288,-1.016,0.185
501.000,512.545,-1.111,0.061,1.211,0.109
501.000,513.091,-0.213,-0.064,1.719,0.079
501.000,513.636,0.256,-0.112,2.266,0.072
501.000,514.182,0.256,-0.142,2.344,0.066
501.000,514.727,-0.564,-0.109,2.695,0.066
501.000,515.273,-0.252,-0.128,0.586,0.086
501.000,515.818,-0.603,-0.181,2.148,0.066
501.000,516.364,-0.369,-0.184,2.187,0.063
501.000,516.909,-0.486,-0.235,2.734,0.061
501.000,517.455,0.139,-0.232,2.344,0.060
501.000,518.000,-0.017,-0.223,2.617,0.053
501.000,518.545,-0.056,-0.167,3.203,0.053
501.000,519.091,-0.330,-0.139,1.836,0.068
501.000,519.636,0.256,-0.096,4.258,0.051
501.000,520.182,-1.853,-0.029,5.703,0.008
501.000,520.727,-5.134,0.157,2.187,0.024
501.000,521.273,-6.267,0.254,-1.524,0.090
501.000,521.818,-3.142,0.049,2.734,0.040
501.000,522.364,-0.720,-0.044,3.906,0.021
501.000,522.909,0.178,-0.040,3.750,0.025
501.000,523.455,0.686,-0.087,2.930,0.028
501.000,524.000,0.920,-0.106,2.187,0.027
501.000,524.545,1.233,-0.015,2.070,0.039
501.000,525.091,1.428,0.070,1.797,0.039
501.000,525.636,1.741,0.110,1.641,0.038
501.000,526.182,0.959,-0.014,1.601,0.047
501.000,526.727,0.491,-0.133,1.797,0.059
501.000,527.273,0.803,-0.258,1.797,0.055
501.000,527.818,0.803,-0.312,1.680,0.049
501.000,528.364,0.569,-0.386,1.875,0.038
501.000,528.909,0.491,-0.398,2.148,0.038
501.000,529.455,0.217,-0.229,2.656,0.045
501.000,530.000,-0.056,-0.123,3.008,0.053
501.000,500.000,1.389,-0.075,4.180,0.060
501.000,500.375,0.764,-0.031,4.023,0.053
501.000,500.750,-0.486,-0.016,4.766,0.057
501.000,501.125,-1.072,-0.065,4.180,0.038
501.000,501.500,-0.798,-0.062,3.984,0.020
501.000,501.875,0.491,-0.026,3.516,0.032
501.000,502.250,0.959,-0.029,2.969,0.047
501.000,502.625,1.389,0.047,2.226,0.049
501.000,503.000,1.311,0.047,2.266,0.051
501.000,503.375,1.037,0.006,1.875,0.047
501.000,503.750,0.764,0.074,1.484,0.037
501.000,504.125,0.452,-0.008,1.484,0.046
501.000,504.500,0.881,-0.056,1.680,0.048
501.000,504.875,0.803,-0.108,2.226,0.066
501.000,505.250,0.452,-0.184,2.734,0.066
501.000,505.625,0.373,-0.196,2.539,0.063
501.000,506.000,-0.408,-0.136,2.539,0.068
501.000,506.375,0.295,-0.075,2.812,0.072
501.000,506.750,0.139,0.037,1.719,0.082
501.000,507.125,-2.009,0.291,4.141,0.050
501.000,507.500,-4.236,0.553,-5.313,0.196
501.000,507.875,-2.517,0.410,-2.422,0.201
501.000,508.250,-1.541,0.169,1.094,0.113
501.000,508.625,-0.525,0.008,1.797,0.085
501.000,509.000,0.764,-0.050,2.422,0.075
501.000,509.375,0.530,-0.113,2.109,0.071
501.000,509.750,-0.486,-0.055,2.891,0.074
501.000,510.125,-0.681,-0.108,1.680,0.081
501.000,510.500,-0.291,-0.155,1.562,0.081
501.000,510.875,0.139,-0.185,1.836,0.068
501.000,511.250,0.452,-0.201,2.344,0.064
501.000,511.625,0.100,-0.235,2.383,0.063
501.000,512.000,0.217,-0.235,2.422,0.057
501.000,512.375,0.373,-0.203,2.422,0.059
501.000,512.750,0.217,-0.157,2.617,0.053
501.000,513.125,-0.134,-0.137,1.641,0.086
501.000,513.500,-0.213,-0.079,4.101,0.041
501.000,513.875,-3.767,0.168,3.594,0.027
501.000,514.250,-6.697,0.305,-0.391,0.077
501.000,514.625,-4.744,0.155,1.601,0.058
501.000,515.000,-1.619,0.006,3.750,0.032
501.000,515.375,-0.330,-0.041,3.984,0.031
501.000,515.750,-0.525,-0.068,3.633,0.052
501.000,516.125,0.061,-0.102,3.086,0.059
501.000,516.500,0.686,-0.140,3.047,0.068
501.000,516.875,-0.173,-0.095,3.242,0.053
501.000,517.250,-1.502,-0.016,-0.156,0.075
501.000,517.625,-0.955,-0.013,-4.961,0.135
501.000,518.000,0.334,-0.102,0.391,0.088
501.000,518.375,0.022,-0.136,2.031,0.073
501.000,518.750,-0.213,-0.168,2.695,0.053
501.000,519.125,-0.408,-0.140,2.461,0.053
501.000,519.500,0.100,-0.050,2.773,0.046
501.000,519.875,0.256,0.079,3.320,0.059
501.000,520.250,-0.564,0.186,4.062,0.038
501.000,520.625,-0.877,0.204,2.031,0.095
501.000,521.000,-0.134,0.148,3.047,0.110
501.000,521.375,0.647,0.083,3.594,0.050
501.000,521.750,0.569,0.103,3.516,0.044
501.000,522.125,-0.486,0.163,3.906,0.024
501.000,522.500,-0.798,0.124,2.148,0.065
501.000,522.875,-0.173,0.007,3.008,0.046
501.000,523.250,0.373,-0.093,3.476,0.051
501.000,523.625,0.647,-0.124,3.711,0.052
501.000,524.000,0.452,-0.094,3.320,0.057
501.000,524.375,0.452,-0.051,3.125,0.066
501.000,524.750,0.295,0.037,1.680,0.098
501.000,525.125,0.334,0.074,2.500,0.083
501.000,525.500,0.491,0.073,2.656,0.065
501.000,525.875,0.686,0.037,2.969,0.067
501.000,526.250,0.764,-0.033,2.812,0.058
501.000,526.625,0.686,-0.106,2.344,0.061
501.000,527.000,0.530,-0.147,2.070,0.064
501.000,527.375,0.178,-0.138,1.719,0.067
501.000,527.750,0.334,-0.133,1.992,0.067
501.000,528.125,0.569,-0.133,2.422,0.063
501.000,528.500,0.452,-0.140,2.500,0.062
501.000,528.875,0.686,-0.177,2.266,0.055
501.000,529.250,-0.173,-0.158,2.500,0.063
501.000,529.625,0.295,-0.104,3.164,0.058
501.000,530.000,0.608,-0.082,4.023,0.059
501.500,530.000,0.608,-0.147,3.437,0.066
501.500,529.630,-0.994,-0.187,3.320,0.065
501.500,529.259,-4.236,-0.176,2.031,0.096
501.500,528.889,-3.455,-0.128,-3.086,0.087
501.500,528.519,-3.963,-0.135,-3.789,0.080
501.500,528.148,-1.463,-0.124,0.195,0.077
501.500,527.778,-1.228,-0.082,0.703,0.096
501.500,527.407,-1.736,-0.066,-0.508,0.117
501.500,527.037,-1.736,-0.057,0.078,0.100
501.500,526.667,-1.658,-0.091,1.328,0.095
501.500,526.296,-0.916,-0.118,2.383,0.072
501.500,525.926,-0.369,-0.110,2.187,0.086
501.500,525.556,-0.486,-0.202,1.914,0.079
501.500,525.185,-0.369,-0.201,2.851,0.067
501.500,524.815,-0.525,-0.124,1.445,0.074
501.500,524.444,0.139,-0.091,2.305,0.074
501.500,524.074,0.217,-0.037,3.555,0.069
501.500,523.704,0.334,-0.048,3.476,0.063
501.500,523.333,0.647,-0.037,3.164,0.063
501.500,522.963,0.569,-0.004,2.851,0.050
501.500,522.593,-0.252,0.153,3.711,0.056
501.500,522.222,-1.892,0.258,1.953,0.099
501.500,521.852,-2.400,0.281,-1.250,0.189
501.500,521.481,-1.072,0.096,2.109,0.104
501.500,521.111,-0.408,0.034,3.672,0.061
501.500,520.741,0.178,0.057,4.062,0.031
501.500,520.370,0.178,0.073,5.078,0.019
501.500,520.000,-0.134,0.137,4.492,0.042
501.500,519.630,0.491,0.151,4.414,0.021
501.500,519.259,-0.252,0.171,3.594,0.031
501.500,518.889,-0.134,0.184,3.320,0.025
501.500,518.519,-0.330,0.126,2.383,0.071
501.500,518.148,-0.134,0.052,2.812,0.052
501.500,517.778,-0.447,-0.043,0.234,0.079
501.500,517.407,-0.408,-0.092,1.172,0.070
501.500,517.037,-0.408,-0.142,2.187,0.055
501.500,516.667,0.061,-0.117,2.187,0.076
501.500,516.296,0.022,-0.118,2.383,0.071
501.500,515.926,0.295,-0.113,2.617,0.063
501.500,515.556,-0.095,-0.153,2.617,0.059
501.500,515.185,0.139,-0.205,2.695,0.049
501.500,514.815,0.530,-0.279,2.851,0.049
501.500,514.444,-11.228,-0.879,3.984,0.045
501.500,514.074,-5.994,-0.345,-12.930,-0.231
501.500,513.704,-17.634,-0.684,-39.727,-0.707
501.500,513.333,-8.572,-0.097,-14.922,-0.211
501.500,512.963,-4.431,-0.005,-3.984,-0.053
501.500,512.593,-1.892,-0.102,0.781,-0.006
501.500,512.222,-1.072,-0.138,1.680,0.037
501.500,511.852,-0.564,-0.177,2.148,0.067
501.500,511.481,-0.525,-0.210,3.281,0.062
501.500,511.111,-0.564,-0.182,2.500,0.067
501.500,510.741,-1.150,-0.189,1.055,0.043
501.500,510.370,-0.564,-0.187,1.953,0.059
501.500,510.000,-0.252,-0.175,2.305,0.073
501.500,509.630,0.139,-0.149,2.383,0.079
501.500,509.259,0.373,-0.130,2.891,0.093
501.500,508.889,0.139,-0.126,1.601,0.089
501.500,508.519,0.139,-0.118,2.109,0.093
501.500,508.148,0.217,-0.105,2.461,0.077
501.500,507.778,-0.056,0.022,2.891,0.076
501.500,507.407,-2.205,0.261,2.812,0.092
501.500,507.037,-3.806,0.374,1.523,0.217
501.500,506.667,-3.572,0.307,-3.438,0.378
501.500,506.296,-2.088,-0.011,1.601,0.150
501.500,505.926,-0.877,-0.094,2.266,0.097
501.500,505.556,0.139,-0.076,2.148,0.076
501.500,505.185,0.217,-0.037,2.187,0.073
501.500,504.815,-0.134,-0.014,2.109,0.076
501.500,504.444,-0.017,-0.046,2.109,0.078
501.500,504.074,-0.408,-0.131,1.758,0.080
501.500,503.704,-0.603,-0.213,1.992,0.073
501.500,503.333,-0.642,-0.244,2.031,0.070
501.500,502.963,-1.111,-0.256,2.070,0.068
501.500,502.593,-0.798,-0.160,1.797,0.076
501.500,502.222,-0.642,-0.192,1.601,0.062
501.500,501.852,-0.134,-0.165,1.758,0.061
501.500,501.481,0.295,-0.103,1.953,0.066
501.500,501.111,-0.134,-0.108,2.344,0.064
501.500,500.741,0.686,-0.082,2.617,0.058
501.500,500.370,0.569,-0.043,2.891,0.044
501.500,500.000,-0.017,-0.029,2.773,0.042
502.000,500.000,1.155,-0.185,3.164,0.063
502.000,500.370,0.842,-0.181,3.359,0.057
502.000,500.741,0.764,-0.168,3.125,0.056
502.000,501.111,-0.056,-0.158,2.812,0.053
502.000,501.481,-1.502,-0.106,2.148,0.039
502.000,501.852,-1.228,0.010,-1.641,0.048
502.000,502.222,0.100,0.071,1.719,0.071
502.000,502.593,0.139,0.026,2.070,0.064
502.000,502.963,0.647,0.041,1.562,0.056
502.000,503.333,0.452,-0.012,1.406,0.046
502.000,503.704,0.647,-0.075,1.719,0.048
502.000,504.074,0.920,-0.159,1.641,0.048
502.000,504.444,0.373,-0.220,1.445,0.056
502.000,504.815,-0.213,-0.243,1.836,0.055
502.000,505.185,-0.173,-0.198,1.914,0.051
502.000,505.556,-0.369,-0.085,1.328,0.064
502.000,505.926,0.022,-0.024,1.406,0.064
502.000,506.296,0.061,-0.080,1.719,0.062
502.000,506.667,-0.877,0.042,3.594,0.043
502.000,507.037,-3.142,0.202,-3.633,0.090
502.000,507.407,-3.689,0.155,-0.781,0.105
502.000,507.778,-1.853,0.031,3.086,0.062
502.000,508.148,-1.267,-0.030,2.500,0.047
502.000,508.519,-0.017,-0.078,2.461,0.054
502.000,508.889,0.061,-0.100,2.344,0.053
502.000,509.259,0.373,-0.097,2.109,0.059
502.000,509.630,0.295,-0.127,2.148,0.066
502.000,510.000,0.530,-0.141,2.500,0.062
502.000,510.370,0.452,-0.174,2.344,0.070
502.000,510.741,0.256,-0.185,2.500,0.068
502.000,511.111,-0.213,-0.131,2.695,0.071
502.000,511.481,-0.447,-0.091,2.422,0.066
502.000,511.852,-0.759,-0.089,2.266,0.081
502.000,512.222,-0.877,-0.092,2.539,0.064
502.000,512.593,-2.088,-0.056,3.359,0.073
502.000,512.963,-2.791,0.006,0.781,0.093
502.000,513.333,-1.970,0.058,2.773,0.053
502.000,513.704,-1.033,0.106,3.008,0.087
502.000,514.074,0.217,0.102,1.797,0.098
502.000,514.444,0.959,-0.030,2.773,0.069
502.000,514.815,0.842,-0.088,2.851,0.063
502.000,515.185,0.061,-0.142,2.812,0.062
502.000,515.556,-1.384,-0.139,2.226,0.055
502.000,515.926,-0.798,-0.078,0.508,0.095
502.000,516.296,-1.033,-0.058,0.703,0.117
502.000,516.667,-0.213,-0.061,1.601,0.082
502.000,517.037,0.217,-0.111,1.992,0.065
502.000,517.407,0.217,-0.062,2.344,0.054
502.000,517.778,-0.017,-0.012,2.500,0.038
502.000,518.148,0.061,0.035,3.594,0.006
502.000,518.519,-0.134,-0.001,2.383,0.006
502.000,518.889,0.881,0.032,2.812,0.011
502.000,519.259,-0.486,0.088,3.203,0.003
502.000,519.630,-0.213,0.132,2.617,0.010
502.000,520.000,0.295,0.084,2.578,0.007
502.000,520.370,0.256,0.058,3.242,0.012
502.000,520.741,0.686,0.048,3.750,0.025
502.000,521.111,0.569,0.043,3.867,0.109
502.000,521.481,1.702,-0.001,3.750,0.116
502.000,521.852,-0.603,-0.198,5.117,0.074
502.000,522.222,-17.830,-0.212,12.383,0.061
502.000,522.593,-26.423,-0.461,8.555,0.171
502.000,522.963,-21.423,-0.759,6.914,0.067
502.000,523.333,-10.173,-0.498,-14.922,-0.376
502.000,523.704,-22.127,-1.395,-31.406,-0.594
502.000,524.074,-10.720,-0.599,-13.438,-0.246
502.000,524.444,-6.697,-0.246,-8.477,-0.042
502.000,524.815,-3.923,-0.099,-2.227,0.039
502.000,525.185,-2.009,-0.077,-0.234,0.046
502.000,525.556,-1.267,-0.101,1.484,0.051
502.000,525.926,-0.916,-0.132,2.031,0.047
502.000,526.296,-2.166,-0.020,3.008,0.052
502.000,526.667,-2.713,0.007,2.695,0.053
502.000,527.037,-2.088,-0.006,1.523,0.076
502.000,527.407,-1.267,-0.059,2.891,0.063
502.000,527.778,-0.291,-0.094,3.359,0.059
502.000,528.148,-0.369,-0.132,3.398,0.058
502.000,528.519,0.139,-0.124,3.047,0.054
502.000,528.889,0.373,-0.105,2.891,0.073
502.000,529.259,0.022,-0.077,3.086,0.066
502.000,529.630,-0.603,-0.051,3.476,0.059
502.000,530.000,-0.877,-0.065,-0.508,0.115
502.500,530.000,-2.673,0.123,2.461,0.075
502.500,529.643,-1.619,0.071,3.203,0.062
502.500,529.286,-1.072,0.037,3.437,0.044
502.500,528.929,-1.072,0.003,3.750,0.030
502.500,528.571,-0.642,-0.084,4.141,0.027
502.500,528.214,-0.486,-0.106,3.711,0.055
502.500,527.857,0.178,-0.073,3.594,0.060
502.500,527.500,-0.095,-0.077,3.320,0.060
502.500,527.143,-0.134,-0.102,3.242,0.050
502.500,526.786,0.139,-0.112,3.750,0.039
502.500,526.429,-0.955,-0.092,3.281,0.048
502.500,526.071,-0.720,-0.099,3.555,0.039
502.500,525.714,-0.838,-0.109,3.047,0.056
502.500,525.357,-0.056,-0.148,3.086,0.053
502.500,525.000,0.373,-0.159,2.969,0.066
502.500,524.643,0.178,-0.166,2.500,0.068
502.500,524.286,0.139,-0.176,2.031,0.062
502.500,523.929,1.155,-0.163,2.148,0.049
502.500,523.571,1.936,-0.092,3.242,0.047
502.500,523.214,3.303,-0.004,3.555,0.086
502.500,522.857,1.858,-0.051,5.273,0.073
502.500,522.500,-4.236,0.012,8.516,0.066
502.500,522.143,-4.119,-0.030,9.570,0.065
502.500,521.786,-1.892,-0.091,8.281,0.048
502.500,521.429,-0.564,-0.165,6.562,0.038
502.500,521.071,0.139,-0.187,5.781,0.045
502.500,520.714,-0.056,-0.234,4.726,0.042
502.500,520.357,-0.681,-0.202,3.867,0.040
502.500,520.000,-0.525,-0.066,3.125,0.042
502.500,519.643,-0.252,0.003,3.711,0.032
502.500,519.286,-0.955,0.029,2.695,0.033
502.500,518.929,-0.916,0.047,3.164,0.003
502.500,518.571,-0.916,0.246,0.742,0.028
502.500,518.214,-0.408,0.370,2.539,-0.024
502.500,517.857,-0.017,0.315,2.812,-0.040
502.500,517.500,0.491,0.088,2.812,-0.041
502.500,517.143,0.256,-0.070,2.148,-0.006
502.500,516.786,0.569,-0.157,2.226,0.022
502.500,516.429,0.569,-0.169,2.305,0.038
502.500,516.071,0.256,-0.147,2.031,0.050
502.500,515.714,0.569,-0.132,2.734,0.053
502.500,515.357,0.725,-0.145,2.539,0.056
502.500,515.000,0.256,-0.164,2.500,0.053
502.500,514.643,0.217,-0.184,2.383,0.054
502.500,514.286,0.256,-0.176,2.070,0.056
502.500,513.929,0.022,-0.119,2.148,0.050
502.500,513.571,-0.408,-0.038,3.086,0.063
502.500,513.214,-0.447,-0.031,2.461,0.052
502.500,512.857,-0.720,-0.085,2.578,0.036
502.500,512.500,-0.955,-0.126,2.891,0.040
502.500,512.143,-0.408,-0.148,3.203,0.063
502.500,511.786,-0.056,-0.180,3.203,0.075
502.500,511.429,0.608,-0.218,2.851,0.061
502.500,511.071,-0.095,-0.217,3.086,0.057
502.500,510.714,0.295,-0.201,2.930,0.060
502.500,510.357,0.217,-0.210,2.773,0.068
502.500,510.000,-0.213,-0.225,2.461,0.070
502.500,509.643,-0.213,-0.237,2.031,0.065
502.500,509.286,0.217,-0.241,2.070,0.066
502.500,508.929,0.412,-0.228,2.187,0.058
502.500,508.571,-0.056,-0.173,2.422,0.060
502.500,508.214,-0.095,-0.114,2.148,0.051
502.500,507.857,-0.017,-0.080,1.055,0.094
502.500,507.500,-0.095,-0.025,2.617,0.091
502.500,507.143,-1.033,0.092,-3.047,0.132
502.500,506.786,-1.072,0.108,0.586,0.133
502.500,506.429,-0.877,0.019,1.601,0.108
502.500,506.071,0.061,-0.050,2.344,0.073
502.500,505.714,-0.291,-0.087,2.891,0.068
502.500,505.357,-0.877,-0.083,3.008,0.060
502.500,505.000,-0.291,-0.094,2.187,0.070
502.500,504.643,-0.056,-0.086,1.992,0.072
502.500,504.286,-0.525,-0.079,1.562,0.064
502.500,503.929,-0.603,-0.005,1.758,0.065
502.500,503.571,-0.252,-0.007,2.109,0.077
502.500,503.214,-0.213,-0.123,1.719,0.105
502.500,502.857,-0.759,-0.156,2.031,0.103
502.500,502.500,-1.189,-0.240,2.422,0.086
502.500,502.143,-1.033,-0.234,2.617,0.079
502.500,501.786,-0.408,-0.268,2.461,0.062
502.500,501.429,0.022,-0.217,2.148,0.062
502.500,501.071,0.022,-0.129,2.266,0.061
502.500,500.714,0.334,-0.089,2.461,0.061
502.500,500.357,0.295,-0.044,2.734,0.064
