496.500,527.778,-1.814,-0.210,3.086,0.084
496.500,527.407,-1.775,-0.229,2.383,0.063
496.500,527.037,-1.736,-0.155,1.953,0.029
496.500,526.667,-1.931,-0.154,2.578,0.036
496.500,526.296,-2.166,-0.202,3.203,0.064
496.500,525.926,-2.713,-0.201,2.851,0.086
496.500,525.556,-2.634,-0.104,2.422,0.056
496.500,525.185,-2.048,-0.165,2.148,0.065
496.500,524.815,-1.306,-0.234,2.656,0.070
496.500,524.444,-0.720,-0.281,3.203,0.088
496.500,524.074,-0.759,-0.299,3.750,0.043
496.500,523.704,-1.228,-0.208,3.984,0.021
496.500,523.333,-1.306,-0.198,3.906,0.039
496.500,522.963,-1.775,-0.280,3.750,0.049
496.500,522.593,-1.775,-0.297,3.125,0.043
496.500,522.222,-2.244,-0.244,2.539,0.021
496.500,521.852,-1.892,-0.257,2.148,0.035
496.500,521.481,-1.736,-0.344,2.891,0.060
496.500,521.111,-1.658,-0.393,2.500,0.073
496.500,520.741,-1.228,-0.377,1.992,0.035
496.500,520.370,-1.189,-0.324,2.031,0.031
496.500,520.000,-0.330,-0.329,2.461,0.055
497.000,520.000,-10.525,0.185,-0.977,0.105
497.000,520.370,-3.650,-0.220,2.187,0.016
497.000,520.741,-3.298,-0.371,1.016,0.007
497.000,521.111,-2.556,-0.375,2.226,0.039
497.000,521.481,-1.814,-0.350,2.031,0.035
497.000,521.852,-1.697,-0.243,2.500,0.002
497.000,522.222,-0.720,-0.209,3.516,-0.003
497.000,522.593,-1.150,-0.226,3.594,0.032
497.000,522.963,-1.697,-0.297,4.101,0.052
497.000,523.333,-1.189,-0.160,4.453,0.017
497.000,523.704,-3.923,-0.133,5.586,0.013
497.000,524.074,-16.228,-0.407,7.617,0.035
497.000,524.444,-15.798,-0.486,-49.609,-0.233
497.000,524.815,-19.588,-0.594,-51.563,-0.381
497.000,525.185,-10.173,-0.348,-18.399,-0.139
497.000,525.556,-6.150,-0.276,-6.797,-0.032
497.000,525.926,-3.884,-0.230,-2.852,0.035
497.000,526.296,-3.455,-0.166,-0.117,0.061
497.000,526.667,-2.634,-0.155,1.406,0.012
497.000,527.037,-4.041,-0.108,3.047,-0.003
497.000,527.407,-4.392,-0.149,3.984,0.005
497.000,527.778,-4.392,-0.183,3.672,0.046
497.000,528.148,-3.650,-0.180,3.398,0.012
497.000,528.519,-2.009,-0.121,2.226,0.026
497.000,528.889,-2.048,-0.177,2.461,0.026
497.000,529.259,-1.814,-0.238,2.734,0.044
497.000,529.630,-2.517,-0.174,2.930,0.046
497.000,530.000,-2.752,-0.099,2.226,0.041
497.500,530.000,-4.431,0.060,1.055,0.098
497.500,529.643,-4.158,-0.041,1.133,0.055
497.500,529.286,-3.377,-0.118,0.937,0.035
497.500,528.929,-2.439,-0.208,2.226,0.026
497.500,528.571,-1.814,-0.239,2.930,0.048
497.500,528.214,-2.322,-0.259,2.383,0.070
497.500,527.857,-2.439,-0.209,2.031,0.042
497.500,527.500,-2.205,-0.083,3.398,0.030
497.500,527.143,-2.478,-0.046,4.258,0.046
497.500,526.786,-2.478,-0.004,5.039,0.075
497.500,526.429,-2.439,0.035,4.258,0.051
497.500,526.071,-2.713,0.112,3.281,0.076
497.500,525.714,-2.634,0.041,1.211,0.118
497.500,525.357,-2.791,-0.061,1.562,0.127
497.500,525.000,-1.814,-0.077,3.281,0.104
497.500,524.643,-1.384,-0.034,3.516,0.064
497.500,524.286,-1.697,0.047,2.734,0.092
497.500,523.929,-3.142,0.023,6.133,0.079
497.500,523.571,-7.361,0.115,8.984,0.085
497.500,523.214,-7.127,0.110,3.516,0.069
497.500,522.857,-4.041,0.031,5.625,0.044
497.500,522.500,-2.439,-0.022,5.156,0.053
497.500,522.143,-2.205,-0.038,4.141,0.064
497.500,521.786,-1.775,-0.093,3.711,0.055
497.500,521.429,-1.384,-0.120,4.570,0.028
497.500,521.071,-1.580,-0.178,4.023,0.030
497.500,520.714,-3.181,-0.314,2.851,0.091
497.500,520.357,-2.400,-0.338,0.664,0.075
497.500,520.000,-2.166,-0.293,-0.547,-0.007
498.000,520.000,-1.814,-0.210,-1.797,0.107
498.000,520.345,-1.384,-0.230,0.820,0.071
498.000,520.690,-1.033,-0.248,2.344,0.026
498.000,521.034,-1.384,-0.287,2.734,0.030
498.000,521.379,-1.736,-0.311,2.617,0.096
498.000,521.724,-2.088,-0.302,3.398,0.032
498.000,522.069,-1.267,-0.155,5.273,-0.004
498.000,522.414,-0.994,-0.113,6.914,-0.021
498.000,522.759,-1.502,-0.110,3.594,0.033
498.000,523.103,-1.150,-0.145,1.875,0.077
498.000,523.448,-3.025,-0.393,3.945,0.077
498.000,523.793,-8.064,-0.764,8.164,0.136
498.000,524.138,-10.720,-0.753,11.680,0.236
498.000,524.483,-8.845,-0.459,7.656,0.366
498.000,524.828,-5.252,-0.375,4.492,0.234
498.000,525.172,-3.064,-0.307,3.203,0.117
498.000,525.517,-2.439,-0.324,3.476,0.067
498.000,525.862,-3.533,-0.282,1.484,0.102
498.000,526.207,-4.197,-0.192,0.117,0.132
498.000,526.552,-3.416,-0.158,0.195,0.055
498.000,526.897,-2.400,-0.123,1.562,0.047
498.000,527.241,-2.283,-0.103,2.383,0.050
498.000,527.586,-2.634,-0.157,2.383,0.080
498.000,527.931,-2.205,-0.177,1.836,0.049
498.000,528.276,-2.283,-0.231,1.523,0.008
498.000,528.621,-2.361,-0.280,2.656,0.017
498.000,528.966,-2.127,-0.332,2.226,0.060
498.000,529.310,-2.400,-0.347,2.734,0.059
498.000,529.655,-2.205,-0.284,1.797,0.034
498.000,530.000,-2.048,-0.257,0.391,0.088
498.500,530.000,-3.377,0.168,3.047,0.078
498.500,529.630,-1.853,-0.064,3.945,0.080
498.500,529.259,-2.048,-0.167,3.008,0.058
498.500,528.889,-1.931,-0.207,2.851,0.021
498.500,528.519,-1.814,-0.196,2.695,0.028
498.500,528.148,-1.970,-0.184,2.734,0.066
498.500,527.778,-2.713,-0.132,0.742,0.140
498.500,527.407,-3.142,-0.183,-0.781,0.119
498.500,527.037,-2.673,-0.159,-1.250,0.125
498.500,526.667,-1.970,-0.218,0.156,0.095
498.500,526.296,-1.697,-0.248,2.383,0.093
498.500,525.926,-1.463,-0.264,1.836,0.069
498.500,525.556,-1.111,-0.227,2.422,0.035
498.500,525.185,-1.541,-0.272,1.836,0.028
498.500,524.815,-1.814,-0.297,1.719,0.058
498.500,524.444,-2.595,-0.182,2.969,0.062
498.500,524.074,-3.025,-0.070,-2.617,0.099
498.500,523.704,-5.955,-0.095,0.625,0.149
498.500,523.333,-8.845,-0.383,6.562,0.209
498.500,522.963,-10.056,-0.703,9.414,0.293
498.500,522.593,-6.306,-0.514,9.609,0.207
498.500,522.222,-3.416,-0.337,5.742,0.114
498.500,521.852,-2.595,-0.226,3.711,0.095
498.500,521.481,-3.142,-0.106,5.859,0.048
498.500,521.111,-4.588,-0.015,6.836,0.070
498.500,520.741,-5.486,0.005,5.078,0.058
498.500,520.370,-4.236,-0.075,5.859,0.012
498.500,520.000,-2.752,-0.080,-0.391,0.049
499.000,520.000,-2.400,-0.300,2.109,0.060
499.000,520.370,-2.205,-0.255,1.094,0.048
499.000,520.741,-2.400,-0.038,0.742,0.048
499.000,521.111,-5.408,0.395,2.969,0.041
499.000,521.481,-16.111,1.147,7.344,0.057
499.000,521.852,-24.588,1.520,-13.594,0.383
499.000,522.222,-22.439,1.411,-31.797,0.587
499.000,522.593,-10.642,0.683,-9.180,0.267
499.000,522.963,-4.705,0.218,-1.055,0.128
499.000,523.333,-2.986,0.004,0.898,0.140
499.000,523.704,-1.736,-0.097,1.523,0.092
499.000,524.074,-0.486,-0.138,2.266,0.067
499.000,524.444,-1.189,-0.239,2.578,0.073
499.000,524.815,-1.189,-0.388,2.930,0.075
499.000,525.185,-1.423,-0.373,1.992,0.082
499.000,525.556,-0.681,-0.273,2.539,0.046
499.000,525.926,-1.463,-0.250,1.680,0.042
499.000,526.296,-1.033,-0.296,2.070,0.059
499.000,526.667,-1.228,-0.344,3.359,0.068
499.000,527.037,-1.228,-0.329,2.891,0.038
499.000,527.407,-1.658,-0.275,2.109,0.025
499.000,527.778,-1.814,-0.287,2.500,0.030
499.000,528.148,-2.283,-0.290,2.031,0.069
499.000,528.519,-2.439,-0.277,0.976,0.078
499.000,528.889,-1.892,-0.240,1.562,0.050
499.000,529.259,-1.502,-0.223,1.953,0.045
499.000,529.630,-1.111,-0.221,2.344,0.065
499.000,530.000,-1.658,-0.226,2.656,0.063
499.500,530.000,-2.322,-0.127,-8.008,0.180
499.500,529.643,-2.048,-0.186,-3.399,0.136
499.500,529.286,-1.423,-0.243,0.156,0.108
499.500,528.929,-1.736,-0.271,1.133,0.098
499.500,528.571,-1.463,-0.264,1.445,0.055
499.500,528.214,-1.384,-0.230,1.758,0.042
499.500,527.857,-1.814,-0.249,1.211,0.064
499.500,527.500,-2.127,-0.316,1.250,0.098
499.500,527.143,-2.205,-0.362,1.250,0.085
499.500,526.786,-1.697,-0.275,0.547,0.052
499.500,526.429,-2.205,-0.273,1.250,0.052
499.500,526.071,-2.205,-0.343,2.226,0.073
499.500,525.714,-2.283,-0.334,2.226,0.079
499.500,525.357,-2.400,-0.319,2.812,0.043
499.500,525.000,-2.478,-0.292,0.937,0.052
499.500,524.643,-1.853,-0.277,1.289,0.069
499.500,524.286,-1.658,-0.336,2.461,0.086
499.500,523.929,-1.697,-0.346,2.891,0.059
499.500,523.571,-0.916,-0.241,2.891,0.067
499.500,523.214,-0.994,-0.227,2.851,0.081
499.500,522.857,-1.306,-0.214,1.445,0.102
499.500,522.500,-1.736,-0.174,-2.852,0.181
499.500,522.143,-0.955,-0.120,1.289,0.100
499.500,521.786,-3.845,0.100,3.945,0.033
499.500,521.429,-5.017,0.156,9.258,-0.022
499.500,521.071,-6.619,0.238,4.101,0.188
499.500,520.714,-5.603,0.231,4.492,0.373
499.500,520.357,-6.775,0.272,-10.391,0.490
499.500,520.000,-3.767,0.056,-0.703,0.275
500.000,520.000,-0.798,-0.214,1.875,0.053
500.000,520.357,-0.369,-0.212,2.812,0.034
500.000,520.714,-0.642,-0.162,4.766,0.024
500.000,521.071,-1.892,-0.075,5.273,0.053
500.000,521.429,-2.908,0.022,0.391,0.136
500.000,521.786,-4.470,0.017,0.976,0.132
500.000,522.143,-4.822,-0.086,2.109,0.064
500.000,522.500,-4.783,-0.097,-18.867,0.230
500.000,522.857,-3.923,-0.142,-15.078,0.236
500.000,523.214,-2.478,-0.194,-4.727,0.112
500.000,523.571,-1.619,-0.237,-0.430,0.073
500.000,523.929,-1.189,-0.293,0.976,0.068
500.000,524.286,-1.111,-0.328,1.836,0.079
500.000,524.643,-1.150,-0.347,1.836,0.082
500.000,525.000,-1.150,-0.292,1.875,0.062
500.000,525.357,-1.150,-0.342,2.226,0.060
500.000,525.714,-1.775,-0.372,2.344,0.067
500.000,526.071,-2.088,-0.293,0.781,0.077
500.000,526.429,-1.267,-0.225,1.758,0.045
500.000,526.786,-1.228,-0.240,1.992,0.049
500.000,527.143,-0.916,-0.293,2.422,0.068
500.000,527.500,-0.838,-0.301,2.266,0.080
500.000,527.857,-1.775,-0.315,1.953,0.057
500.000,528.214,-1.306,-0.273,-0.234,0.073
500.000,528.571,-1.267,-0.272,1.797,0.065
500.000,528.929,-1.345,-0.276,1.953,0.079
500.000,529.286,-1.423,-0.247,1.406,0.077
500.000,529.643,-1.463,-0.241,1.133,0.066
500.000,530.000,-1.189,-0.256,2.305,0.059
